jobId,city_id
1892363,10
1892363,12
1892416,2
1892423,2
1892394,2
1892478,2
1892499,1
1892513,2
1892513,8
1892513,17
1892586,1
1892427,2
1892392,2
1892241,2
1892313,55
1892313,2
1892314,55
1892314,2
1892385,1
1891263,2
1892232,28
1892263,1
1892263,7
1892307,1
1898624,2
1898645,2
1881568,23
1898212,1
1898239,28
1898264,2
1898202,2
1898265,2
1898169,18
1898179,15
1898225,2
1898318,18
1898321,10
1898321,55
1898321,9
1898332,44
1898338,2
1898312,2
1898313,2
1898369,2
1898379,23
1898380,6
1898367,2
1898383,2
1898340,2
1898340,38
1898347,2
1898359,2
1898345,2
1898365,1
1898370,2
1898372,10
1898372,9
1898372,2
1898384,6
1898421,2
1898331,2
1898361,2
1898291,28
1898299,2
1898315,1
1898083,2
1898096,1
1898156,2
1898165,1
1898090,26
1898047,1
1898183,2
1898425,2
1898178,40
1898178,2
1884180,2
1898085,2
1898159,2
1898121,18
1898124,18
1876942,1
1877722,2
1892288,2
1892329,1
1892319,2
1892239,1
1892251,1
1892257,43
1892257,49
1892294,11
1892310,2
1877118,2
1892225,10
1892261,13
1892261,14
1892261,28
1892298,2
1892318,1
1892498,8
1892498,2
1892570,12
1892538,1
1892543,2
1878789,2
1878789,1
1898662,2
1898669,15
1898671,2
1898693,2
1878790,2
1892638,23
1892652,2
1892652,2
1892673,2
1876960,2
1876960,1
1892560,23
1892590,1
1892653,2
1892653,2
1892679,1
1892333,2
1892339,2
1892592,2
1892490,1
1892511,2
1892578,38
1892578,51
1892578,2
1892581,2
1892619,2
1892629,1
1892514,1
1892517,2
1892529,2
1892537,1
1892542,2
1892544,18
1892547,18
1892593,8
1874354,1
1892565,12
1892558,12
1892573,1
1898444,2
1898375,10
1898375,9
1898375,12
1898414,18
1898484,12
1898484,2
1898486,2
1898513,2
1898517,2
1898558,6
1898382,2
1898409,2
1898415,6
1898198,11
1898198,18
1898240,1
1898287,1
1898188,10
1898199,2
1898199,1
1898274,41
1898228,2
1898187,2
1898307,1
1898191,12
1901964,2
1901963,1
1901960,1
1901957,1
1901943,2
1901943,10
1901943,9
1892702,1
1901946,2
1901941,1
1901941,7
1901928,1
1901925,2
1901923,18
1901922,18
1901921,1
1901920,6
1901919,2
1901918,2
1901917,2
1901916,2
1901915,2
1901914,51
1901913,2
1901912,2
1901911,2
1900733,2
1901905,23
1901897,2
1901893,2
1901886,2
1901885,2
1901885,12
1892183,1
1892595,1
1892443,1
1892449,1
1892459,1
1892675,2
1892523,7
1896638,2
1895325,18
1877555,2
1901873,1
1901875,2
1901875,12
1901874,18
1901874,2
1901874,1
1901870,11
1901870,12
1901870,10
1901857,1
1901848,7
1901849,1
1901814,2
1900920,1
1901717,1
1892243,1
1895086,1
1901800,1
1901772,1
1901716,2
1901719,2
1901697,1
1901552,1
1901552,6
1901552,7
1901722,1
1901748,2
1901759,2
1901749,2
1901749,1
1901736,1
1901406,2
1901718,1
1901737,2
1892384,1
1892471,1
1892494,1
1876141,12
1876141,11
1876141,2
1901726,1
1901710,1
1901707,1
1901702,10
1901698,2
1901687,1
1901693,18
1901693,1
1901686,61
1901686,26
1901686,48
1901665,2
1901653,1
1901641,2
1901625,1
1901616,2
1901630,18
1901630,10
1901630,32
1901615,2
1901613,1
1901613,8
1901613,13
1901612,2
1901612,1
1901601,1
1892433,2
1892406,1
1874718,1
1892305,2
1892305,23
1900083,1
1901592,2
1901576,1
1886457,1
1901588,1
1899602,2
1901559,6
1901582,23
1901344,2
1901567,2
1901566,1
1901566,2
1901556,7
1901551,2
1901551,1
1901551,20
1901500,1
1901545,2
1901536,2
1895016,1
1901516,7
1901518,2
1901515,2
1901515,32
1901515,23
1901503,2
1901503,1
1901503,8
1901280,1
1901487,1
1901475,1
1901475,1
1883447,2
1892303,1
1892340,10
1892340,9
1892340,2
1901461,1
1901459,12
1901457,41
1901420,1
1901454,2
1901452,2
1887538,2
1887372,2
1871994,2
1891672,1
1891806,1
1891833,1
1876819,8
1891730,7
1891734,2
1891762,30
1891762,2
1891767,1
1891770,12
1891770,2
1891770,19
1891773,2
1891825,1
1891825,8
1891836,2
1891836,1
1897508,1
1897510,2
1897512,10
1897524,2
1897442,2
1897903,2
1897984,37
1897987,11
1898010,1
1897176,1
1897850,64
1897850,30
1897850,42
1897877,51
1897905,1
1897843,2
1897876,51
1897878,19
1897882,2
1898018,2
1898018,2
1898021,2
1898025,2
1897925,1
1897929,1
1897934,2
1897940,2
1897966,2
1897969,57
1897972,36
1897973,2
1897974,57
1897975,11
1897977,11
1897959,12
1897959,2
1897959,23
1897949,2
1898019,2
1898019,2
1897982,11
1892020,1
1892048,2
1892050,2
1892065,2
1892079,2
1891979,2
1892040,6
1892057,2
1892057,1
1892030,2
1891986,1
1891997,26
1892033,2
1892037,2
1891873,1
1891873,2
1891995,18
1892017,2
1892026,12
1892080,11
1891969,1
1892002,1
1891841,2
1897567,2
1878280,2
1897590,6
1897591,2
1897592,1
1897598,2
1897604,2
1897605,23
1897605,2
1897605,32
1897616,1
1897652,2
1897479,2
1897624,6
1897632,10
1897632,2
1897632,9
1897634,2
1897443,2
1897496,30
1897496,2
1897525,10
1897526,10
1897478,1
1897509,10
1897521,1
1897522,10
1882154,33
1897660,1
1897138,2
1897532,1
1897532,2
1897539,1
1897538,1
1897538,18
1897555,2
1897495,1
1897507,2
1897772,9
1897776,1
1881216,6
1882233,2
1883046,11
1897628,1
1897628,2
1897628,8
1897637,28
1897661,1
1897664,6
1897669,1
1897670,1
1897675,2
1897676,2
1897677,12
1897677,2
1897677,11
1897679,2
1897684,1
1897697,2
1897699,1
1897706,6
1897719,8
1897722,8
1897748,1
1897755,1
1897765,1
1897766,7
1897793,2
1897795,9
1307170,2
1307170,30
1897807,30
1897807,41
1897807,2
1897815,10
1897858,2
1897870,2
1897896,1
1307473,30
1307473,2
1896953,2
1897812,2
1897818,9
1897919,10
1897784,33
1897784,33
1897803,1
1901226,1
1901409,2
1901409,10
1901405,2
1892208,2
1892259,1
1892299,2
1892278,1
1901383,2
1901380,2
1901369,2
1901357,1
1887632,6
1887632,2
1887632,2
1901325,1
1901322,1
1892414,2
1901326,1
1901324,1
1901318,2
1901311,1
1901252,1
1901306,1
1901290,1
1892366,7
1892366,6
1901274,2
1901274,12
1900817,1
1901265,1
1899264,2
1899264,1
1892124,1
1892143,1
1892149,1
1892149,7
1901134,2
1901202,2
1901202,1
1901242,18
1901242,1
1901239,2
1901239,32
1901159,2
1901159,32
1901139,1
1901201,2
1901158,1
1901070,1
1892098,1
1892063,1
1892010,1
1870170,2
1901118,1
1901125,1
1901115,1
1901114,1
1901040,1
1901007,2
1901068,1
1901046,2
1901046,7
1901046,50
1901009,2
1901011,1
1901011,8
1901011,2
1891967,1
1894537,1
1900986,2
1901028,1
1900969,23
1900969,32
1900969,17
1900141,1
1901013,7
1901002,1
1900942,30
1892004,1
1891940,1
1891682,1
1886966,2
1883466,1
1900936,1
1900929,2
1900867,2
1900812,1
1900812,2
1900812,2
1900889,28
1900889,6
1900889,1
1900896,28
1900896,6
1900896,1
1900915,1
1900911,1
1900843,34
1900843,43
1900843,20
1900719,2
1886460,2
1891931,1
1891933,1
1891938,1
1892122,28
1892122,16
1892122,8
1894316,2
1900873,1
1900830,1
1900864,1
1900859,1
1900832,1
1900832,2
1893737,2
1893737,26
1894201,1
1894200,1
1891866,1
1900819,2
1900808,2
1900486,1
1900769,1
1900800,1
1891482,1
1891483,38
1891483,2
1891492,1
1891492,7
1891292,2
1891496,1
1891498,1
1891498,43
1891498,13
1891501,2
1891517,2
1891526,2
1891531,10
1891536,2
1891538,12
1891540,49
1891540,49
1891543,18
1891547,2
1891557,1
1891559,2
1891569,28
1891581,1
1891581,49
1891581,13
1891576,2
1891584,2
1891597,42
1891216,1
1891450,1
1891458,2
1891473,1
1876101,28
1876631,1
1890845,2
1891068,1
1891283,2
1891289,2
1891322,1
1891310,12
1875493,2
1891505,2
1891518,2
1880268,1
1881559,1
1897444,2
1897448,2
1897457,10
1897467,8
1882343,26
1882343,49
1882343,14
1897435,1
1897439,1
1891414,2
1860976,18
1874784,1
1891323,2
1891333,2
1891353,12
1891362,1
1891368,1
1891394,2
1891409,2
1891417,1
1896811,1
1896817,2
1877382,2
1891352,6
1874747,2
1891430,12
1891462,2
1891359,2
1891373,2
1891373,10
1891376,2
1891379,10
1891423,2
1891431,10
1891441,10
1891460,10
1891416,2
1874312,1
1891455,1
1891607,8
1891607,44
1891607,51
1891636,2
1891636,18
1891636,19
1891637,1
1891611,1
1891611,7
1891614,2
1891631,1
1874819,2
1891658,7
1891670,30
1891515,1
1891615,2
1891624,30
1891695,2
1891695,2
1873966,1
1891710,23
1891710,2
1891710,12
1896898,2
1896900,2
1896900,1
1896923,1
1896936,2
1896939,2
1896939,2
1896945,12
1896842,1
1896848,6
1896851,2
1896887,2
1896878,2
1896878,8
1896889,32
1896852,2
1896865,2
1896954,2
1892872,1
1895248,1
1896748,2
1896837,19
1896856,1
1896856,2
1896967,18
1895386,2
1896750,2
1896823,31
1896830,18
1900785,2
1900781,1
1900777,1
1900777,2
1900770,1
1900765,1
1891791,1
1891786,1
1900739,2
1900739,2
1900059,1
1900720,6
1900686,1
1900708,1
1900706,1
1900705,1
1900705,2
1900704,2
1900680,2
1900680,43
1900681,2
1900670,2
1900670,43
1900657,10
1900640,1
1900633,2
1900633,2
1900634,1
1900600,1
1900629,2
1900621,1
1900619,7
1900617,49
1900610,1
1900596,2
1900594,2
1900593,1
1900592,1
1900591,2
1900590,2
1900589,15
1900589,48
1900589,26
1900580,1
1900576,1
1900574,6
1891694,7
1891555,1
1891633,1
1891649,1
1891447,1
1900565,1
1900501,2
1900483,1
1900517,2
1900514,10
1900534,1
1900496,2
1891541,1
1893970,2
1891578,2
1891539,1
1900519,2
1900511,13
1900511,26
1900511,1
1900513,1
1900504,2
1900502,1
1900502,2
1900502,13
1900485,1
1900477,1
1900472,1
1900465,1
1900462,1
1900462,1
1900452,1
1900444,1
1900440,1
1900440,1
1900436,2
1900376,1
1900410,1
1900341,2
1900422,1
1900393,1
1900401,1
1900405,23
1900390,2
1891433,1
1891525,28
1891316,1
1891434,12
1891434,2
1891434,11
1873702,1
1891356,1
1900373,1
1899069,6
1899069,1
1900331,1
1900338,1
1900339,1
1900333,1
1900330,1
1900321,2
1900313,1
1900310,1
1900250,1
1900250,2
1900250,8
1900279,1
1900275,6
1900271,1
1900139,7
1900164,2
1900158,1
1900264,2
1900060,1
1900236,1
1891422,1
1891370,1
1900242,1
1886265,1
1886267,1
1886310,2
1886323,2
1900039,1
1900202,1
1900128,2
1890822,2
1890890,1
1890905,2
1890907,2
1890928,1
1872131,2
1875507,1
1875842,1
1890879,1
1875859,20
1876057,20
1890799,1
1890804,11
1890838,26
1890876,2
1890927,1
1891034,1
1891061,1
1891065,1
1891067,2
1891072,1
1891094,2
1891094,1
1891094,8
1891096,1
1891103,1
1891107,33
1891111,11
1891111,12
1891111,2
1891127,2
1891129,1
1891129,1
1891131,33
1891131,1
1891131,2
1891132,2
1891133,33
1891136,23
1891137,33
1891139,33
1891149,6
1891151,2
1891152,6
1891166,2
1891179,1
1891180,1
1891180,7
1891186,2
1890935,2
1890946,8
1890965,1
1890971,12
1890976,32
1890978,18
1890993,33
1890996,1
1890999,9
1891003,1
1891003,2
1891005,1
1891011,19
1891011,2
1891014,2
1891208,10
1872119,1
1874149,1
1874756,26
1876540,1
1891042,1
1891044,2
1891049,2
1891054,6
1890975,1
1890979,18
1890981,18
1890986,2
1890998,11
1890998,18
1891000,2
1891004,1
1891009,1
1891059,2
1891060,2
1870784,2
1874681,8
1891026,2
1891035,2
1891052,8
1891055,2
1875061,2
1876140,16
1885001,1
1891196,1
1872655,2
1891213,1
1891213,18
1891254,2
1896212,2
1896212,2
1881982,2
1882366,2
1896213,2
1896213,40
1896213,18
1896237,2
1896237,1
1896288,2
1896308,2
1896346,1
1896352,2
1896388,2
1896234,2
1896234,1
1896246,36
1896325,1
1896332,1
1896340,2
1896298,26
1896300,2
1896307,1
1896307,2
1896307,8
1896371,33
1896312,21
1896312,2
1896312,1
1896225,1
1896194,10
1896196,1
1896774,28
1881981,15
1891731,2
1896533,2
1896569,2
1896585,12
1896592,1
1896595,1
1896595,1
1896408,1
1896436,10
1896436,10
1896440,1
1880281,2
1880950,2
1896447,1
1896453,2
1881301,2
1881301,49
1881301,1
1896350,2
1896350,38
1896397,10
1896442,1
1896395,2
1877352,2
1896456,10
1896456,2
1896490,2
1879870,1
1879870,2
1896415,2
1896429,2
1896441,1
1896534,2
1896567,2
1896100,1
1896544,2
1872080,1
1872080,26
1896497,10
1896497,18
1896497,18
1896506,2
1896506,1
1896506,2
1896623,2
1896634,2
1896634,1
1896636,1
1896637,2
1896513,42
1896594,8
1896594,8
1896600,23
1896600,2
1896600,17
1896606,2
1896611,49
1896617,1
1896620,1
1896635,2
1896507,37
1896507,6
1896735,1
1896767,8
1896770,1
1896790,6
1881565,2
1881601,1
1881701,1
1881701,2
1882035,1
1882035,2
1882036,12
1882071,2
1882086,2
1896450,2
1896676,2
1896762,2
1896690,2
1896789,44
1896789,24
1896699,2
1896761,2
1896766,2
1896448,42
1896472,1
1896472,1
1896399,1
1900201,18
1900092,1
1900195,1
1900181,2
1900181,1
1900184,2
1900183,2
1900182,12
1900177,2
1900176,2
1900176,1
1900176,6
1900173,1
1900120,1
1900067,2
1900169,2
1900169,1
1900151,1
1882477,2
1884045,28
1884045,2
1884045,2
1900163,2
1900163,1
1900074,1
1899605,1
1891349,2
1900144,2
1899713,1
1900111,1
1900111,2
1895927,1
1900043,1
1900043,1
1900118,2
1900112,2
1900103,6
1900104,1
1900086,2
1891437,1
1891437,12
1891437,10
1900076,2
1900051,1
1900044,2
1900041,1
1900032,1
1900032,2
1900032,34
1900030,1
1900025,1
1900022,1
1900012,1
1900010,2
1899989,1
1872064,1
1899988,1
1899984,18
1890867,1
1891197,1
1891212,1
1899980,1
1899967,1
1899934,2
1899930,1
1899926,1
1899065,1
1899924,1
1899924,13
1899924,26
1874394,1
1893256,2
1893363,2
1893363,8
1893363,1
1899920,6
1899916,1
1899911,2
1899907,1
1899913,2
1899912,2
1899906,2
1899906,12
1899906,11
1899897,1
1899885,26
1899856,2
1899856,12
1899856,11
1899869,1
1899891,2
1899891,1
1899886,1
1893182,1
1891064,1
1899882,6
1899872,1
1899868,1
1899867,1
1899865,1
1899858,1
1899859,8
1899859,1
1899859,2
1899847,1
1899802,2
1899683,1
1899821,1
1899787,1
1899740,23
1899805,8
1899788,1
1899753,2
1899746,2
1899785,1
1899771,10
1899763,12
1899717,1
1899556,1
1890918,27
1890918,13
1890904,2
1899728,12
1885662,2
1885662,1
1899709,1
1899707,38
1899707,2
1899703,1
1899704,1
1899692,10
1899692,2
1899669,1
1899694,10
1899687,2
1881113,7
1899680,12
1899676,2
1899673,1
1890898,1
1890898,2
1890885,1
1890934,1
1899625,2
1899625,10
1899625,23
1899496,6
1899634,1
1899514,6
1899554,1
1871919,2
1874384,1
1871155,2
1870778,1
1870310,10
1878723,2
1895796,2
1895796,18
1895796,1
1881597,2
1895586,33
1895865,1
1882505,28
1895992,18
1881885,1
1895292,2
1899635,1
1899626,1
1899618,1
1899548,7
1890846,1
1890877,31
1899584,2
1899566,1
1899581,1
1899568,1
1899561,28
1899562,2
1899558,6
1899558,1
1899558,2
1899530,28
1899538,1
1899531,2
1899422,1
1899532,2
1890816,1
1899413,7
1899413,1
1899515,1
1899525,1
1899518,6
1899518,1
1899522,1
1899423,1
1899497,6
1899495,2
1899494,2
1899490,2
1899489,12
1899485,2
1899482,1
1899477,2
1852925,8
1891031,1
1494462,1
1494462,2
1891182,1
1891251,1
1899470,1
1899411,2
1899455,2
1899451,1
1899452,2
1899449,7
1899357,1
1899359,1
1899442,2
1899437,2
1899417,2
1899261,1
1899430,2
1899340,1
1899375,1
1899408,1
1899408,2
1899409,2
1899394,1
1899400,28
1899400,2
1899400,28
1899390,1
1899387,1
1899293,1
1899379,1
1899377,1
1899366,2
1899358,1
1899347,2
1899310,2
1899330,1
1899294,2
1899322,2
1899321,1
1899304,7
1899301,20
1899163,1
1899295,12
1899295,2
1899295,11
1899291,1
1899290,7
1899287,2
1899286,1
1899281,1
1899280,2
1899214,2
1899235,2
1899085,2
1899267,1
1884694,2
1899240,2
1899172,2
1897190,1
1897190,1
1899117,23
1899201,1
1899195,1
1899194,1
1899187,1
1899188,1
1899182,1
1899168,2
1899089,1
1899135,13
1899135,1
1898086,1
1899129,1
1892240,1
1899118,2
1899114,1
1899110,2
1899108,2
1899096,2
1899099,1
1899106,2
1899086,2
1899084,1
1899024,1
1899088,1
1899037,1
1885264,2
1899032,1
1899032,1
1899032,1
1899052,2
1899052,2
1899052,2
1899023,46
1899082,18
1899080,2
1899080,34
1899080,18
1898965,1
1899072,26
1899066,10
1882047,2
1882047,6
1882047,18
1899060,2
1885684,2
1899056,2
1899054,7
1899054,1
1899053,1
1875307,1
1879029,2
1877936,2
1877936,1
1875133,1
1877944,2
1877944,1
1885294,1
1898954,1
1899041,1
1898948,1
1899027,2
1899027,1
1886087,1
1898945,2
1898969,1
1898996,2
1882476,1
1884804,1
1883990,1
1898974,1
1898972,1
1898947,1
1898957,1
1898925,7
1898949,2
1898943,1
1898938,1
1898942,2
1898942,2
1898942,2
1898937,1
1898933,2
1898922,2
1898921,2
1898919,2
1898918,2
1898917,1
1898914,2
1898910,2
1898908,2
1898848,2
1898885,2
1884325,1
1883996,1
1898877,1
1898871,1
1884314,1
1898826,1
1898841,1
1898847,1
1898852,1
1898852,2
1898850,1
1898844,2
1898844,2
1898838,2
1898821,2
1898834,1
1898819,1
1898801,2
1898797,1
1898795,36
1898795,8
1877167,1
1878966,2
1878187,2
1874026,2
1874026,12
1895433,1
1898787,1
1898778,23
1898760,1
1898747,2
1898747,1
1877108,2
1894893,1
1895188,1
1895177,1
1878846,1
1878862,1
1877520,1
1879058,1
1878637,1
1879231,23
1879231,2
1879231,32
1879167,38
1879167,26
1879167,6
1875323,1
1875323,2
1879332,2
1879332,2
1875730,1
1879059,2
1879059,1
1879832,12
1894895,23
1880264,2
1895344,1
1895130,2
1880331,2
1894879,2
1894879,1
1894725,1
1898743,1
1898737,1
1898737,58
1898737,59
1898725,6
1898720,1
1898716,1
1898713,1
1898711,1
1898710,1
1898705,1
1898704,2
1898702,38
1898702,2
1898701,2
1898698,12
1898698,2
1898698,11
1898697,10
1898694,11
1898694,10
1898694,12
1898692,8
1898691,11
1898691,10
1898691,12
1898686,2
1898688,2
1898687,1
1898666,1
1898678,2
1898651,13
1898665,1
1898655,1
1898657,22
1898657,42
1898657,38
1898656,22
1898656,42
1898656,38
1898654,1
1898650,2
1898646,2
1898576,1
1898638,2
1898636,1
1898634,1
1898632,1
1898630,1
1898622,1
1898629,1
1898564,2
1898610,2
1898608,1
1898605,1
1898601,1
1898600,12
1898553,2
1898586,2
1898572,2
1898424,6
1883217,2
1883214,2
1898563,1
1898557,1
1898411,2
1898554,2
1898547,18
1898547,1
1898537,1
1898531,13
1898531,6
1898529,2
1898525,1
1898507,6
1880505,1
1898493,1
1898443,1
1898460,1
1898467,1
1898231,1
1898231,2
1898448,2
1898446,2
1898442,2
1898439,1
1898439,56
1898439,43
1898434,2
1898433,1
1898431,1
1898428,28
1898428,1
1898428,6
1898426,2
1898426,12
1892360,2
1898418,15
1898418,2
1898418,1
1898419,2
1898413,2
1898378,1
1898376,1
1898395,2
1898390,1
1898388,2
1898385,2
1898381,2
1898364,1
1898362,1
1898358,2
1884125,51
1898352,2
1898333,2
1898341,2
1898337,1
1897887,1
1898322,1
1898281,1
1898292,18
1898292,2
1898292,1
1898311,6
1898309,1
1898308,1
1898302,2
1898301,2
1898295,2
1898290,2
1898258,1
1893939,1
1894408,1
1894381,1
1894310,2
1879848,41
1894135,2
1894336,2
1897859,13
1898280,1
1898275,1
1898249,6
1898249,1
1898267,2
1898261,1
1898253,2
1898242,28
1898234,28
1898230,2
1898230,42
1898226,2
1898207,1
1898219,1
1898215,1
1881339,2
1898185,2
1898185,2
1898211,2
1898210,2
1898210,1
1898140,2
1898206,2
1898180,1
1898195,2
1898196,1
1898192,1
1898171,2
1898182,2
1898177,2
1898170,2
1898168,2
1898163,1
1897897,1
1898154,1
1898143,1
1898138,1
1898123,2
1898119,7
1898119,1
1898113,1
1898106,2
1898104,1
1898088,1
1898079,1
1897917,7
1898069,1
1898067,2
1898057,2
1898064,1
1898061,1
1892719,1
1898043,1
1898035,2
1898035,12
1898032,7
1898026,2
1898024,2
1898023,18
1898022,2
1898020,18
1898017,52
1897970,43
1897970,46
1897970,56
1898000,1
1898000,28
1897996,1
1897994,1
1897923,2
1897989,1
1897939,2
1897986,6
1897985,2
1897957,6
1897968,2
1897976,1
1897971,2
1880951,2
1897961,2
1897920,18
1892036,2
1897951,1
1897952,1
1897946,2
1897937,6
1897935,1
1897935,2
1897933,2
1897930,2
1897921,1
1897912,1
1897907,2
1897889,1
1897902,2
1897901,1
1897892,1
1897893,2
1897894,1
1897884,1
1897866,1
1897826,28
1897847,1
1891104,1
1894110,2
1882700,2
1897844,18
1897801,2
1897841,1
1897829,1
1897828,2
1897811,2
1897800,2
1897769,2
1897769,8
1897759,12
1897798,1
1897787,1
1897783,1
1897778,1
1897771,2
1897749,1
1897758,2
1882778,2
1897757,1
1897331,20
1897754,6
1897752,2
1897726,18
1897726,34
1897563,2
1897563,1
1897721,1
1882387,2
1897702,8
1897700,1
1897696,18
1897454,1
1897687,2
1897689,8
1897686,1
1893870,8
1893870,8
1893870,35
1893915,2
1893797,2
1889126,2
1893986,12
1894013,2
1893614,2
1893983,1
1893957,2
1894000,2
1894103,2
1894103,1
1894012,2
1893790,19
1893790,18
1893727,7
1893690,1
1897681,2
1883333,1
1897667,2
1897635,1
1897654,8
1897654,1
1897545,2
1897641,1
1897647,1
1897622,7
1891755,1
1897626,1
1897585,1
1897585,1
1897615,46
1897617,2
1897452,1
1897582,1
1897572,2
1897606,2
1897606,32
1897606,23
1897578,2
1897571,1
1897596,1
1897587,6
1897593,6
1897573,1
729210,1
729210,2
1897566,7
1897566,6
1897560,1
1897561,23
1897556,1
1897549,2
1897549,1
1897506,7
1897543,1
1897542,2
1897540,1
1897535,2
1897533,1
1897527,2
1897489,1
1897501,1
1897501,2
1897498,30
1897498,2
1897486,7
1897487,1
1897484,2
1897484,10
1897484,10
1897474,1
1897473,2
1896169,1
1897460,1
1897459,1
1897453,23
1894027,2
1891674,2
1893925,1
1897449,1
1882284,1
1897447,1
1897446,1
1897445,1
1897434,1
1897440,1
1897264,1
1897355,1
1897346,2
1897256,6
1897357,12
1897357,2
1897344,1
1897343,2
1897332,1
1897328,1
1897326,1
1897231,1
1897313,1
1897247,18
1897247,13
1897247,2
1897295,1
1897273,1
1897269,12
1897269,11
1897269,2
1897268,1
1897268,8
1897179,1
1897252,18
1897252,10
1897252,2
1897243,2
1897165,2
1897219,10
1897169,1
1891748,1
1891748,7
1891748,6
1897197,7
1897192,1
1897192,2
1897155,1
1897175,1
1897167,2
1897146,8
1897146,1
1897146,2
1897139,18
1896844,2
1897130,1
1897126,1
1897090,1
1897108,2
1897107,61
1897107,47
1897103,1
1897103,2
1897098,19
1897041,1
1897041,2
1897054,42
1897054,38
1897094,2
1897086,2
1897063,1
1897039,1
1896955,1
1897042,1
1897035,1
1897031,1
1897022,2
1897022,12
1897022,10
1891319,1
1891317,1
1897018,1
1897016,1
1896986,2
1897005,1
1897004,2
1896980,2
1896993,2
1896993,12
1896990,12
1892901,2
1892901,18
1892952,2
1892633,2
1892957,1
1893049,2
1893370,48
1893383,2
1893401,10
1893401,9
1893311,2
1893373,2
1893379,2
1893385,23
1893408,1
1893409,1
1886886,2
1893399,9
1893410,10
1893410,9
1893410,2
1893187,2
1893193,13
1893227,2
1893041,2
1893166,1
1893242,2
1893472,2
1893472,1
1893499,30
1893499,2
1892905,1
1893346,12
1893353,12
1893344,12
1893345,6
1893470,1
1893463,12
1893451,2
1896982,1
1896860,2
1896977,2
1896861,2
1896968,1
1896964,1
1896963,1
1896962,2
1895391,2
1896886,2
1896886,1
1896950,2
1896949,2
1896946,8
1896943,2
1896938,2
1896938,2
1896937,1
1896934,1
1896932,12
1896927,43
1896924,18
1896902,1
1896902,1
1896921,2
1896901,2
1896896,1
1896896,2
1896894,2
1896884,1
1896884,24
1896826,1
1896872,1
1895242,1
1896869,2
1896841,1
1896845,2
1896831,1
1896838,1
1896833,1
1896832,1
1896825,1
1896822,1
1896818,2
1896808,2
1896807,1
1896802,26
1896800,26
1896798,28
1896796,28
1896793,1
1896787,23
1896786,1
1896783,1
1896779,2
1896763,2
1882045,1
1882045,2
1896777,2
1896773,2
1896772,1
1896771,10
1896414,8
1896414,1
1896414,2
1896758,1
1896756,10
1896752,10
1896703,2
1896500,1
1896729,1
1896726,1
1896615,2
1896722,18
1880872,2
1896667,1
1896655,1
1896702,1
1896692,1
1896689,1
1896565,1
1896679,1
1896683,1
1896581,1
1896665,1
1896671,23
1896670,1
1896184,1
1896550,1
1896493,1
1896535,6
1896589,1
1896589,43
1896589,2
1896443,1
1896580,28
1896574,1
1896570,2
1896553,26
1896549,1
1896543,1
1896542,6
1896542,26
1896542,7
1896461,2
1896461,1
1896461,8
1896537,6
1896536,6
1896528,2
1896176,1
1896515,2
1896521,2
1896483,2
1896483,10
1896483,1
1896509,2
1896491,18
1896505,1
1896494,2
1896487,12
1896487,19
1896487,41
1896393,2
1896393,1
1896394,2
1896394,1
1896473,1
1896471,1
1896471,1
1896343,7
1896452,1
1896452,13
1896445,7
1896444,7
1896431,1
1896432,26
1896432,1
1896433,1
1896418,2
1890952,1
1875257,2
1875982,2
1876824,1
1877166,1
1896417,1
1896381,1
1896413,2
1896413,1
1896372,1
1896407,1
1880971,8
1896400,1
1896398,1
1896390,1
1890798,1
1896384,1
1896351,1
1896379,1
1896373,2
1896344,2
1896368,1
1896368,2
1896367,1
1896360,7
1896356,1
1896349,1
1896345,1
1896342,1
1896337,1
1896243,1
1895857,1
1871693,1
1896322,35
1896317,1
1896292,1
1896285,2
1896244,1
1896232,2
1896223,2
1896223,1
1896222,61
1896222,29
1896222,8
1896224,1
1896220,1
1896221,1
1882859,2
1896219,2
1896216,2
1896216,1
1896205,1
1896203,1
1896201,23
1896198,1
1896186,1
1896165,2
1896163,2
1896162,2
1896128,1
1896131,1
1896159,1
1896158,2
1893218,1
1893230,1
1896138,6
1896155,1
1895794,1
1896146,2
1895972,2
1896067,1
1896142,2
1896004,2
1896011,1
1896011,1
1896011,1
1896134,2
1896134,1
1896134,8
1896132,1
1896127,2
1896086,20
1896086,20
1896051,8
1896099,1
1896098,1
1896097,1
1896008,1
1896087,1
1895999,1
1895592,7
1896077,1
1881916,1
1895989,2
1895946,1
1896068,1
1896064,7
1895898,1
1895880,18
1896034,1
1895864,1
1895998,1
1895816,1
1895872,13
1895951,2
1895950,2
1895935,1
1895921,2
1895069,1
1895893,1
1895820,2
1880683,1
1895894,6
1895882,2
1895684,2
1895869,1
1895869,2
1895868,2
1895823,1
1880895,2
1881924,1
1895844,1
1895844,2
1895840,2
1895840,1
1895837,2
1895838,2
1895838,1
1895656,1
1895831,1
1895829,6
1895828,1
1866785,1
1895826,1
1895825,2
1895814,1
1895815,2
1895695,1
1895809,1
1895792,2
1895806,2
1895803,1
1895789,2
1895789,56
1895789,13
1895787,28
1895786,1
1895786,2
1895784,1
1890185,7
1895772,2
1895772,12
1895772,11
1895771,1
1895770,2
1895770,12
1895770,11
1895767,2
1895635,2
1895761,1
1895751,1
1895749,2
1895747,18
1895747,2
1895747,1
1876783,2
1876783,34
1876783,8
1877135,1
1892823,2
1895743,1
